id,id_taxonref,plot_name,taxaname,taxonref,family,genus,species,infra,id_rank,dbh,height,strata,flower,fruit,month_obs,bark_thickness,leaf_area,leaf_ldmc,leaf_sla,leaf_thickness,wood_density,elevation,rainfall,holdridge,province,in_forest,in_um,geo_pt
15441,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,808,4050,3,,false,true,POINT (166.54944 -21.95361)
15444,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,733,1620,2,,false,true,POINT (166.5894 -22.2653)
15435,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,1114,2050,2,,false,true,POINT (166.25 -21.933333)
15445,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,217,1540,2,,false,true,POINT (166.6061 -22.2531)
15434,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,947,2050,2,,false,true,POINT (166.24556 -21.92917)
15412,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,780,1250,2,,false,true,POINT (164.36477 -20.58916)
15416,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,780,1250,2,,false,true,POINT (164.36505 -20.58952)
15429,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,852,2340,2,,false,true,POINT (165.99743 -21.75911)
15452,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,314,2030,2,,false,true,POINT (166.751719776902 -22.2754638309857)
15428,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,783,2340,2,,false,true,POINT (165.9933 -21.7572)
15411,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,780,1250,2,,false,true,POINT (164.36472 -20.5888)
15476,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,274,2870,3,,false,true,POINT (166.9 -22.266667)
15466,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,288,2330,2,,false,true,POINT (166.7666397500925 -22.26618370427225)
15518,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,5,1130,,,false,false,POINT (167.43755881241808 -22.66342458833868)
15529,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,,,,,false,false,POINT (163.5918377208836 -19.598183463047356)
15530,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,,,,,false,false,POINT (163.6329 -19.68571)
15531,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,,,,,false,false,POINT (163.6431 -19.70884)
15471,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,264,2630,3,,false,true,POINT (166.83722 -22.25083)
15469,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,448,2520,3,,false,true,POINT (166.816667 -22.25)
15528,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,408,1690,2,,false,false,POINT (165.75802612304688 -21.625425338745117)
15457,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,356,1980,2,,false,true,POINT (166.753422056483 -22.2912692327907)
15462,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,334,2030,2,,false,true,POINT (166.755432495805 -22.2747698573468)
15505,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,11,1040,1,,false,false,POINT (166.42426800000032 -22.166900000659396)
15472,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,246,2880,3,,false,false,POINT (166.883333 -22.266667)
15501,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,0,1660,,,false,false,POINT (165.5595571187594 -21.195192118107226)
15489,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,376,1790,2,,false,false,POINT (165.164597583468 -21.1238348393394)
15522,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,24,1610,,,false,false,POINT (168.003813888889 -21.6563889)
15517,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,0,1130,,,false,false,POINT (167.43657093635707 -22.664516414794782)
15485,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,31,2160,2,,false,false,POINT (164.9443746 -20.6886358)
15456,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,399,2030,2,,false,true,POINT (166.753340546232 -22.2755288164354)
15470,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,264,2630,3,,false,true,POINT (166.8372 -22.2508)
15504,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,16,2020,2,,false,false,POINT (166.0629030438366 -21.552547809324544)
15475,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,229,2900,3,,false,true,POINT (166.89988 -22.28909)
15468,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,161,2110,2,,false,true,POINT (166.7706 -22.2917)
15473,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,399,3040,3,,false,true,POINT (166.89427 -22.27672)
15521,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,9,0,2,,false,false,POINT (167.957808333333 -21.6461167)
15523,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,87,1620,,,false,false,POINT (168.017880555556 -21.6563889)
15477,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,6,2590,,,false,false,POINT (166.98333 -22.2)
15488,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,50,1440,1,,false,true,POINT (165.061365477741 -21.2883388996124)
15459,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,404,2030,2,,false,true,POINT (166.754220005432 -22.2748475533955)
15519,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,2,1260,2,,false,false,POINT (167.44136500000138 -22.547075000668116)
15460,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,289,1980,2,,false,true,POINT (166.754301739478 -22.2924844468368)
15502,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,291,1690,2,,false,false,POINT (165.7800329999999 -21.639401000646632)
15500,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,239,1580,2,,false,true,POINT (165.558586532061 -21.4919389486477)
15463,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,329,1980,2,,false,true,POINT (166.757504832317 -22.2888847924866)
15464,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,353,2030,2,,false,true,POINT (166.758008397828 -22.2886838424177)
15526,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,578,4320,3,,false,false,POINT (164.74371337890625 -20.591733932495117)
15461,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,335,2030,2,,false,true,POINT (166.754700842035 -22.2740145520836)
15455,1855,,Araucaria biramulata,Araucaria biramulata J.Buchholz,Araucariaceae,Araucaria,Araucaria biramulata,,21,,,,,,,,,,,,,240,1980,2,,false,true,POINT (166.753293307941 -22.2926424960501)
15509,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,9,1270,,,false,false,POINT (166.5427185742116 -22.240362378834973)
15542,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,33,2130,2,,false,false,POINT (165.4396 -21.09978)
15567,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,40,2150,2,,false,true,POINT (166.833333 -22.3)
15565,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,7,2020,,,false,true,POINT (166.816667 -22.333333)
15538,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,3,2140,2,,false,false,POINT (164.9452 -20.6922)
15534,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,575,990,1,,false,false,POINT (164.7309 -20.85629)
15566,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,7,2020,,,false,true,POINT (166.82305 -22.32638)
15549,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,78,1120,1,,false,false,POINT (165.56 -21.52361)
15571,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,41,2420,2,,false,true,POINT (166.9475 -22.35667)
15561,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,34,1350,,,false,false,POINT (166.58806 -20.64972)
15574,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,20,2440,,,false,true,POINT (166.9533 -22.3611)
15543,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,17,1210,1,,false,false,POINT (165.45 -21.6)
15550,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,2,980,1,,false,false,POINT (165.67333 -21.69389)
15560,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,22,1360,,,false,false,POINT (166.583333 -20.65)
15544,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,58,1210,1,,false,false,POINT (165.4511345752826 -21.60163484483084)
15564,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,75,1860,2,,false,true,POINT (166.79801353668188 -22.35786519284103)
15568,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,98,2340,,,false,true,POINT (166.933333 -22.383333)
15556,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,114,1010,1,,false,false,POINT (166.456781675401 -22.2570790180976)
15539,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,279,1940,2,,false,false,POINT (165.0483 -20.94806)
15535,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,603,990,1,,false,false,POINT (164.7327 -20.85705)
15536,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,578,4320,3,,false,false,POINT (164.743611111111 -20.5916666666667)
15532,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,571,1710,2,,false,true,POINT (164.2115 -20.45593)
15572,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,20,2420,,,false,true,POINT (166.95 -22.366667)
15557,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,92,1010,1,,false,false,POINT (166.457411252208 -22.2568869698827)
15552,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,106,1660,2,,false,false,POINT (165.895 -21.52778)
15551,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,161,1310,2,,false,false,POINT (165.8478 -21.6464)
15553,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,176,1730,2,,false,false,POINT (165.96885 -21.64859)
15555,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,126,1010,1,,false,false,POINT (166.453540462993 -22.2570841493375)
15540,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,308,2870,3,,false,false,POINT (165.3591 -21.05727)
15545,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,41,1210,1,,false,false,POINT (165.4540556579682 -21.602239258870856)
15573,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,20,2440,,,false,true,POINT (166.952902 -22.360922)
15559,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,0,1180,,,false,false,POINT (166.56966855767826 -22.32695443455394)
15554,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,26,1030,1,,false,false,POINT (166.4444 -22.2725)
15569,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,70,2530,3,,false,true,POINT (166.9386 -22.3497)
15541,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,0,0,,,false,false,POINT (165.3708 -20.92041)
15558,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,153,1520,2,,false,false,POINT (166.5361 -22.1986)
15563,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,0,1430,2,,false,false,POINT (166.68440198216143 -22.313809679708164)
15537,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,41,2220,2,,false,false,POINT (164.9255 -20.72774)
15562,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,34,1350,,,false,false,POINT (166.5881 -20.6497)
15577,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,366,2560,,,false,true,POINT (166.9647 -22.1936)
15593,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,2,1260,,,false,false,POINT (167.42944 -22.55027)
15598,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,3,1130,,,false,false,POINT (167.44047 -22.66279)
15597,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,7,1130,,,false,false,POINT (167.43906693659866 -22.66575791032968)
15611,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,3,1640,,,false,false,POINT (167.91565008820103 -21.600369861122104)
15608,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,0,1220,,,false,false,POINT (167.52226703449284 -22.582539714264804)
15599,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,0,1130,,,false,false,POINT (167.44056 -22.66278)
15586,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,25,2530,,,false,true,POINT (167.01163538551103 -22.31690250841129)
15605,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,9,1130,,,false,false,POINT (167.4617343122172 -22.664913832579188)
15600,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,2,1260,2,,false,false,POINT (167.4413650000014 -22.5470750006682)
15581,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,91,2570,,,false,false,POINT (166.9722 -22.194)
15585,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,25,2530,,,false,true,POINT (167.01161606470527 -22.316907421362934)
15604,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,1,1110,,,false,false,POINT (167.4580028555284 -22.672884574736898)
15589,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,11,1560,2,,false,false,POINT (167.15 -20.783333)
15587,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,2,2610,3,,false,false,POINT (167.0217104238237 -22.24098340443203)
15578,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,23,2500,,,false,true,POINT (166.966113220516 -22.34766621503181)
15582,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,11,2590,,,false,false,POINT (166.98296953776563 -22.20067774488529)
15613,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,59,1770,2,,false,false,POINT (167.97626 -21.52029)
15612,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,68,1770,2,,false,false,POINT (167.916667 -21.55)
15588,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,28,1560,2,,false,false,POINT (167.13389 -20.77611)
15580,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,45,2490,,,false,true,POINT (166.97167075870436 -22.34900491671866)
15609,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,19,1220,,,false,false,POINT (167.52708830638488 -22.581133081925486)
15583,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,6,2590,,,false,false,POINT (166.98333 -22.2)
15627,1859,,Araucaria humboldtensis,Araucaria humboldtensis J.Buchholz,Araucariaceae,Araucaria,Araucaria humboldtensis,,21,,,,,,,,,,,,,1373,3770,3,,false,true,POINT (166.41464233398438 -21.88173484802246)
15579,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,43,2570,,,false,false,POINT (166.9714 -22.1914)
15624,1859,,Araucaria humboldtensis,Araucaria humboldtensis J.Buchholz,Araucariaceae,Araucaria,Araucaria humboldtensis,,21,,,,,,,,,,,,,1381,3630,3,,false,true,POINT (166.4117889404297 -21.880502700805664)
15625,1859,,Araucaria humboldtensis,Araucaria humboldtensis J.Buchholz,Araucariaceae,Araucaria,Araucaria humboldtensis,,21,,,,,,,,,,,,,1333,3630,3,,false,true,POINT (166.4124755859375 -21.883686065673828)
15590,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,24,1560,2,,false,false,POINT (167.15929 -20.78297)
15610,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,45,1730,2,,false,false,POINT (167.88568 -21.54861)
15601,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,10,1230,2,,false,false,POINT (167.45 -22.65)
15576,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,11,2440,,,false,true,POINT (166.95417 -22.35904)
15584,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,6,2590,,,false,false,POINT (166.983333 -22.2)
15595,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,6,1580,,,false,false,POINT (167.4345697287442 -21.07658956599073)
15602,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,3,0,,,false,false,POINT (167.45624656973473 -22.67064971605898)
15592,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,0,1260,1,,false,false,POINT (167.4241997825741 -22.58239564889601)
15594,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,2,1260,,,false,false,POINT (167.433333 -22.55)
15626,1859,,Araucaria humboldtensis,Araucaria humboldtensis J.Buchholz,Araucariaceae,Araucaria,Araucaria humboldtensis,,21,,,,,,,,,,,,,1324,3630,3,,false,true,POINT (166.4130859375 -21.880239486694336)
15603,1856,,Araucaria columnaris,Araucaria columnaris (G.Forst.) Hook.f.,Araucariaceae,Araucaria,Araucaria columnaris,,21,,,,,,,,,,,,,0,0,,,false,false,POINT (167.457147 -22.710833)
15654,1859,,Araucaria humboldtensis,Araucaria humboldtensis J.Buchholz,Araucariaceae,Araucaria,Araucaria humboldtensis,,21,,,,,,,,,,,,,1302,4600,3,,false,true,POINT (166.535 -21.96516)
15640,1859,,Araucaria humboldtensis,Araucaria humboldtensis J.Buchholz,Araucariaceae,Araucaria,Araucaria humboldtensis,,21,,,,,,,,,,,,,1380,3770,3,,false,true,POINT (166.41502 -21.88236)
